 TIME                                   	SERIAL                                  	
  +6.8897500000000000E+03	  +4.5945072916666664E+04	
  +6.8900000000000000E+03	  +4.5945083333333336E+04	
  +6.8902500000000000E+03	  +4.5945093750000000E+04	
  +6.8905000000000000E+03	  +4.5945104166666664E+04	
  +6.8907500000000000E+03	  +4.5945114583333336E+04	
  +6.8910000000000000E+03	  +4.5945125000000000E+04	
  +6.8912500000000000E+03	  +4.5945135416666664E+04	
  +6.8915000000000000E+03	  +4.5945145833333336E+04	
  +6.8917500000000000E+03	  +4.5945156250000000E+04	
  +6.8920000000000000E+03	  +4.5945166666666664E+04	
  +6.8922500000000000E+03	  +4.5945177083333336E+04	
  +6.8925000000000000E+03	  +4.5945187500000000E+04	
  +6.8927500000000000E+03	  +4.5945197916666664E+04	
  +6.8930000000000000E+03	  +4.5945208333333336E+04	
  +6.8932500000000000E+03	  +4.5945218750000000E+04	
  +6.8935000000000000E+03	  +4.5945229166666664E+04	
  +6.8937500000000000E+03	  +4.5945239583333336E+04	
  +6.8940000000000000E+03	  +4.5945250000000000E+04	
  +6.8942500000000000E+03	  +4.5945260416666664E+04	
  +6.8945000000000000E+03	  +4.5945270833333336E+04	
  +6.8947500000000000E+03	  +4.5945281250000000E+04	
  +6.8950000000000000E+03	  +4.5945291666666664E+04	
  +6.8952500000000000E+03	  +4.5945302083333336E+04	
  +6.8955000000000000E+03	  +4.5945312500000000E+04	
  +6.8957500000000000E+03	  +4.5945322916666664E+04	
  +6.8960000000000000E+03	  +4.5945333333333336E+04	
  +6.8962500000000000E+03	  +4.5945343750000000E+04	
  +6.8965000000000000E+03	  +4.5945354166666664E+04	
  +6.8967500000000000E+03	  +4.5945364583333336E+04	
  +6.8970000000000000E+03	  +4.5945375000000000E+04	
  +6.8972500000000000E+03	  +4.5945385416666664E+04	
  +6.8975000000000000E+03	  +4.5945395833333336E+04	
  +6.8977500000000000E+03	  +4.5945406250000000E+04	
  +6.8980000000000000E+03	  +4.5945416666666664E+04	
  +6.8982500000000000E+03	  +4.5945427083333336E+04	
  +6.8985000000000000E+03	  +4.5945437500000000E+04	
  +6.8987500000000000E+03	  +4.5945447916666664E+04	
  +6.8990000000000000E+03	  +4.5945458333333336E+04	
  +6.8992500000000000E+03	  +4.5945468750000000E+04	
  +6.8995000000000000E+03	  +4.5945479166666664E+04	
  +6.8997500000000000E+03	  +4.5945489583333336E+04	
  +6.9000000000000000E+03	  +4.5945500000000000E+04	
  +6.9002500000000000E+03	  +4.5945510416666664E+04	
  +6.9005000000000000E+03	  +4.5945520833333336E+04	
  +6.9007500000000000E+03	  +4.5945531250000000E+04	
  +6.9010000000000000E+03	  +4.5945541666666664E+04	
  +6.9012500000000000E+03	  +4.5945552083333336E+04	
  +6.9015000000000000E+03	  +4.5945562500000000E+04	
  +6.9017500000000000E+03	  +4.5945572916666664E+04	
  +6.9020000000000000E+03	  +4.5945583333333336E+04	
  +6.9022500000000000E+03	  +4.5945593750000000E+04	
  +6.9025000000000000E+03	  +4.5945604166666664E+04	
  +6.9027500000000000E+03	  +4.5945614583333336E+04	
  +6.9030000000000000E+03	  +4.5945625000000000E+04	
  +6.9032500000000000E+03	  +4.5945635416666664E+04	
  +6.9035000000000000E+03	  +4.5945645833333336E+04	
  +6.9037500000000000E+03	  +4.5945656250000000E+04	
  +6.9040000000000000E+03	  +4.5945666666666664E+04	
  +6.9042500000000000E+03	  +4.5945677083333336E+04	
  +6.9045000000000000E+03	  +4.5945687500000000E+04	
  +6.9047500000000000E+03	  +4.5945697916666664E+04	
  +6.9050000000000000E+03	  +4.5945708333333336E+04	
  +6.9052500000000000E+03	  +4.5945718750000000E+04	
  +6.9055000000000000E+03	  +4.5945729166666664E+04	
  +6.9057500000000000E+03	  +4.5945739583333336E+04	
  +6.9060000000000000E+03	  +4.5945750000000000E+04	
  +6.9062500000000000E+03	  +4.5945760416666664E+04	
  +6.9065000000000000E+03	  +4.5945770833333336E+04	
  +6.9067500000000000E+03	  +4.5945781250000000E+04	
  +6.9070000000000000E+03	  +4.5945791666666664E+04	
  +6.9072500000000000E+03	  +4.5945802083333336E+04	
  +6.9075000000000000E+03	  +4.5945812500000000E+04	
  +6.9077500000000000E+03	  +4.5945822916666664E+04	
  +6.9080000000000000E+03	  +4.5945833333333336E+04	
  +6.9082500000000000E+03	  +4.5945843750000000E+04	
  +6.9085000000000000E+03	  +4.5945854166666664E+04	
  +6.9087500000000000E+03	  +4.5945864583333336E+04	
  +6.9090000000000000E+03	  +4.5945875000000000E+04	
  +6.9092500000000000E+03	  +4.5945885416666664E+04	
  +6.9095000000000000E+03	  +4.5945895833333336E+04	
  +6.9097500000000000E+03	  +4.5945906250000000E+04	
  +6.9100000000000000E+03	  +4.5945916666666664E+04	
  +6.9102500000000000E+03	  +4.5945927083333336E+04	
  +6.9105000000000000E+03	  +4.5945937500000000E+04	
  +6.9107500000000000E+03	  +4.5945947916666664E+04	
  +6.9110000000000000E+03	  +4.5945958333333336E+04	
  +6.9112500000000000E+03	  +4.5945968750000000E+04	
  +6.9115000000000000E+03	  +4.5945979166666664E+04	
  +6.9117500000000000E+03	  +4.5945989583333336E+04	
  +6.9120000000000000E+03	  +4.5946000000000000E+04	
  +6.9122500000000000E+03	  +4.5946010416666664E+04	
  +6.9125000000000000E+03	  +4.5946020833333336E+04	
  +6.9127500000000000E+03	  +4.5946031250000000E+04	
  +6.9130000000000000E+03	  +4.5946041666666664E+04	
  +6.9132500000000000E+03	  +4.5946052083333336E+04	
  +6.9135000000000000E+03	  +4.5946062500000000E+04	
  +6.9137500000000000E+03	  +4.5946072916666664E+04	
  +6.9140000000000000E+03	  +4.5946083333333336E+04	
  +6.9142500000000000E+03	  +4.5946093750000000E+04	
  +6.9145000000000000E+03	  +4.5946104166666664E+04	
  +6.9147500000000000E+03	  +4.5946114583333336E+04	
  +6.9150000000000000E+03	  +4.5946125000000000E+04	
  +6.9152500000000000E+03	  +4.5946135416666664E+04	
  +6.9155000000000000E+03	  +4.5946145833333336E+04	
  +6.9157500000000000E+03	  +4.5946156250000000E+04	
  +6.9160000000000000E+03	  +4.5946166666666664E+04	
  +6.9162500000000000E+03	  +4.5946177083333336E+04	
  +6.9165000000000000E+03	  +4.5946187500000000E+04	
  +6.9167500000000000E+03	  +4.5946197916666664E+04	
  +6.9170000000000000E+03	  +4.5946208333333336E+04	
  +6.9172500000000000E+03	  +4.5946218750000000E+04	
  +6.9175000000000000E+03	  +4.5946229166666664E+04	
  +6.9177500000000000E+03	  +4.5946239583333336E+04	
  +6.9180000000000000E+03	  +4.5946250000000000E+04	
  +6.9182500000000000E+03	  +4.5946260416666664E+04	
  +6.9185000000000000E+03	  +4.5946270833333336E+04	
  +6.9187500000000000E+03	  +4.5946281250000000E+04	
  +6.9190000000000000E+03	  +4.5946291666666664E+04	
  +6.9192500000000000E+03	  +4.5946302083333336E+04	
  +6.9195000000000000E+03	  +4.5946312500000000E+04	
  +6.9197500000000000E+03	  +4.5946322916666664E+04	
  +6.9200000000000000E+03	  +4.5946333333333336E+04	
  +6.9202500000000000E+03	  +4.5946343750000000E+04	
  +6.9205000000000000E+03	  +4.5946354166666664E+04	
  +6.9207500000000000E+03	  +4.5946364583333336E+04	
  +6.9210000000000000E+03	  +4.5946375000000000E+04	
  +6.9212500000000000E+03	  +4.5946385416666664E+04	
  +6.9215000000000000E+03	  +4.5946395833333336E+04	
  +6.9217500000000000E+03	  +4.5946406250000000E+04	
  +6.9220000000000000E+03	  +4.5946416666666664E+04	
  +6.9222500000000000E+03	  +4.5946427083333336E+04	
  +6.9225000000000000E+03	  +4.5946437500000000E+04	
  +6.9227500000000000E+03	  +4.5946447916666664E+04	
  +6.9230000000000000E+03	  +4.5946458333333336E+04	
  +6.9232500000000000E+03	  +4.5946468750000000E+04	
  +6.9235000000000000E+03	  +4.5946479166666664E+04	
  +6.9237500000000000E+03	  +4.5946489583333336E+04	
  +6.9240000000000000E+03	  +4.5946500000000000E+04	
  +6.9242500000000000E+03	  +4.5946510416666664E+04	
  +6.9245000000000000E+03	  +4.5946520833333336E+04	
  +6.9247500000000000E+03	  +4.5946531250000000E+04	
  +6.9250000000000000E+03	  +4.5946541666666664E+04	
  +6.9252500000000000E+03	  +4.5946552083333336E+04	
  +6.9255000000000000E+03	  +4.5946562500000000E+04	
  +6.9257500000000000E+03	  +4.5946572916666664E+04	
  +6.9260000000000000E+03	  +4.5946583333333336E+04	
  +6.9262500000000000E+03	  +4.5946593750000000E+04	
  +6.9265000000000000E+03	  +4.5946604166666664E+04	
  +6.9267500000000000E+03	  +4.5946614583333336E+04	
  +6.9270000000000000E+03	  +4.5946625000000000E+04	
  +6.9272500000000000E+03	  +4.5946635416666664E+04	
  +6.9275000000000000E+03	  +4.5946645833333336E+04	
  +6.9277500000000000E+03	  +4.5946656250000000E+04	
  +6.9280000000000000E+03	  +4.5946666666666664E+04	
  +6.9282500000000000E+03	  +4.5946677083333336E+04	
  +6.9285000000000000E+03	  +4.5946687500000000E+04	
  +6.9287500000000000E+03	  +4.5946697916666664E+04	
  +6.9290000000000000E+03	  +4.5946708333333336E+04	
  +6.9292500000000000E+03	  +4.5946718750000000E+04	
  +6.9295000000000000E+03	  +4.5946729166666664E+04	
  +6.9297500000000000E+03	  +4.5946739583333336E+04	
  +6.9300000000000000E+03	  +4.5946750000000000E+04	
  +6.9302500000000000E+03	  +4.5946760416666664E+04	
  +6.9305000000000000E+03	  +4.5946770833333336E+04	
  +6.9307500000000000E+03	  +4.5946781250000000E+04	
  +6.9310000000000000E+03	  +4.5946791666666664E+04	
  +6.9312500000000000E+03	  +4.5946802083333336E+04	
  +6.9315000000000000E+03	  +4.5946812500000000E+04	
  +6.9317500000000000E+03	  +4.5946822916666664E+04	
  +6.9320000000000000E+03	  +4.5946833333333336E+04	
  +6.9322500000000000E+03	  +4.5946843750000000E+04	
  +6.9325000000000000E+03	  +4.5946854166666664E+04	
  +6.9327500000000000E+03	  +4.5946864583333336E+04	
  +6.9330000000000000E+03	  +4.5946875000000000E+04	
  +6.9332500000000000E+03	  +4.5946885416666664E+04	
  +6.9335000000000000E+03	  +4.5946895833333336E+04	
  +6.9337500000000000E+03	  +4.5946906250000000E+04	
  +6.9340000000000000E+03	  +4.5946916666666664E+04	
  +6.9342500000000000E+03	  +4.5946927083333336E+04	
  +6.9345000000000000E+03	  +4.5946937500000000E+04	
  +6.9347500000000000E+03	  +4.5946947916666664E+04	
  +6.9350000000000000E+03	  +4.5946958333333336E+04	
  +6.9352500000000000E+03	  +4.5946968750000000E+04	
  +6.9355000000000000E+03	  +4.5946979166666664E+04	
  +6.9357500000000000E+03	  +4.5946989583333336E+04	
  +6.9360000000000000E+03	  +4.5947000000000000E+04	
  +6.9362500000000000E+03	  +4.5947010416666664E+04	
  +6.9365000000000000E+03	  +4.5947020833333336E+04	
  +6.9367500000000000E+03	  +4.5947031250000000E+04	
  +6.9370000000000000E+03	  +4.5947041666666664E+04	
  +6.9372500000000000E+03	  +4.5947052083333336E+04	
  +6.9375000000000000E+03	  +4.5947062500000000E+04	
  +6.9377500000000000E+03	  +4.5947072916666664E+04	
  +6.9380000000000000E+03	  +4.5947083333333336E+04	
  +6.9382500000000000E+03	  +4.5947093750000000E+04	
  +6.9385000000000000E+03	  +4.5947104166666664E+04	
  +6.9387500000000000E+03	  +4.5947114583333336E+04	
  +6.9390000000000000E+03	  +4.5947125000000000E+04	
  +6.9392500000000000E+03	  +4.5947135416666664E+04	
  +6.9395000000000000E+03	  +4.5947145833333336E+04	
  +6.9397500000000000E+03	  +4.5947156250000000E+04	
  +6.9400000000000000E+03	  +4.5947166666666664E+04	
  +6.9402500000000000E+03	  +4.5947177083333336E+04	
  +6.9405000000000000E+03	  +4.5947187500000000E+04	
  +6.9407500000000000E+03	  +4.5947197916666664E+04	
  +6.9410000000000000E+03	  +4.5947208333333336E+04	
  +6.9412500000000000E+03	  +4.5947218750000000E+04	
  +6.9415000000000000E+03	  +4.5947229166666664E+04	
  +6.9417500000000000E+03	  +4.5947239583333336E+04	
  +6.9420000000000000E+03	  +4.5947250000000000E+04	
  +6.9422500000000000E+03	  +4.5947260416666664E+04	
  +6.9425000000000000E+03	  +4.5947270833333336E+04	
  +6.9427500000000000E+03	  +4.5947281250000000E+04	
  +6.9430000000000000E+03	  +4.5947291666666664E+04	
  +6.9432500000000000E+03	  +4.5947302083333336E+04	
  +6.9435000000000000E+03	  +4.5947312500000000E+04	
  +6.9437500000000000E+03	  +4.5947322916666664E+04	
  +6.9440000000000000E+03	  +4.5947333333333336E+04	
  +6.9442500000000000E+03	  +4.5947343750000000E+04	
  +6.9445000000000000E+03	  +4.5947354166666664E+04	
  +6.9447500000000000E+03	  +4.5947364583333336E+04	
  +6.9450000000000000E+03	  +4.5947375000000000E+04	
  +6.9452500000000000E+03	  +4.5947385416666664E+04	
  +6.9455000000000000E+03	  +4.5947395833333336E+04	
  +6.9457500000000000E+03	  +4.5947406250000000E+04	
  +6.9460000000000000E+03	  +4.5947416666666664E+04	
  +6.9462500000000000E+03	  +4.5947427083333336E+04	
  +6.9465000000000000E+03	  +4.5947437500000000E+04	
  +6.9467500000000000E+03	  +4.5947447916666664E+04	
  +6.9470000000000000E+03	  +4.5947458333333336E+04	
  +6.9472500000000000E+03	  +4.5947468750000000E+04	
  +6.9475000000000000E+03	  +4.5947479166666664E+04	
  +6.9477500000000000E+03	  +4.5947489583333336E+04	
  +6.9480000000000000E+03	  +4.5947500000000000E+04	
  +6.9482500000000000E+03	  +4.5947510416666664E+04	
  +6.9485000000000000E+03	  +4.5947520833333336E+04	
  +6.9487500000000000E+03	  +4.5947531250000000E+04	
  +6.9490000000000000E+03	  +4.5947541666666664E+04	
  +6.9492500000000000E+03	  +4.5947552083333336E+04	
  +6.9495000000000000E+03	  +4.5947562500000000E+04	
  +6.9497500000000000E+03	  +4.5947572916666664E+04	
  +6.9500000000000000E+03	  +4.5947583333333336E+04	
  +6.9502500000000000E+03	  +4.5947593750000000E+04	
  +6.9505000000000000E+03	  +4.5947604166666664E+04	
  +6.9507500000000000E+03	  +4.5947614583333336E+04	
  +6.9510000000000000E+03	  +4.5947625000000000E+04	
  +6.9512500000000000E+03	  +4.5947635416666664E+04	
  +6.9515000000000000E+03	  +4.5947645833333336E+04	
  +6.9517500000000000E+03	  +4.5947656250000000E+04	
  +6.9520000000000000E+03	  +4.5947666666666664E+04	
  +6.9522500000000000E+03	  +4.5947677083333336E+04	
  +6.9525000000000000E+03	  +4.5947687500000000E+04	
  +6.9527500000000000E+03	  +4.5947697916666664E+04	
  +6.9530000000000000E+03	  +4.5947708333333336E+04	
  +6.9532500000000000E+03	  +4.5947718750000000E+04	
  +6.9535000000000000E+03	  +4.5947729166666664E+04	
  +6.9537500000000000E+03	  +4.5947739583333336E+04	
  +6.9540000000000000E+03	  +4.5947750000000000E+04	
  +6.9542500000000000E+03	  +4.5947760416666664E+04	
  +6.9545000000000000E+03	  +4.5947770833333336E+04	
  +6.9547500000000000E+03	  +4.5947781250000000E+04	
  +6.9550000000000000E+03	  +4.5947791666666664E+04	
  +6.9552500000000000E+03	  +4.5947802083333336E+04	
  +6.9555000000000000E+03	  +4.5947812500000000E+04	
  +6.9557500000000000E+03	  +4.5947822916666664E+04	
  +6.9560000000000000E+03	  +4.5947833333333336E+04	
  +6.9562500000000000E+03	  +4.5947843750000000E+04	
  +6.9565000000000000E+03	  +4.5947854166666664E+04	
  +6.9567500000000000E+03	  +4.5947864583333336E+04	
  +6.9570000000000000E+03	  +4.5947875000000000E+04	
  +6.9572500000000000E+03	  +4.5947885416666664E+04	
  +6.9575000000000000E+03	  +4.5947895833333336E+04	
  +6.9577500000000000E+03	  +4.5947906250000000E+04	
  +6.9580000000000000E+03	  +4.5947916666666664E+04	
  +6.9582500000000000E+03	  +4.5947927083333336E+04	
  +6.9585000000000000E+03	  +4.5947937500000000E+04	
  +6.9587500000000000E+03	  +4.5947947916666664E+04	
  +6.9590000000000000E+03	  +4.5947958333333336E+04	
  +6.9592500000000000E+03	  +4.5947968750000000E+04	
  +6.9595000000000000E+03	  +4.5947979166666664E+04	
  +6.9597500000000000E+03	  +4.5947989583333336E+04	
  +6.9600000000000000E+03	  +4.5948000000000000E+04	
  +6.9602500000000000E+03	  +4.5948010416666664E+04	
  +6.9605000000000000E+03	  +4.5948020833333336E+04	
  +6.9607500000000000E+03	  +4.5948031250000000E+04	
  +6.9610000000000000E+03	  +4.5948041666666664E+04	
  +6.9612500000000000E+03	  +4.5948052083333336E+04	
  +6.9615000000000000E+03	  +4.5948062500000000E+04	
  +6.9617500000000000E+03	  +4.5948072916666664E+04	
  +6.9620000000000000E+03	  +4.5948083333333336E+04	
  +6.9622500000000000E+03	  +4.5948093750000000E+04	
  +6.9625000000000000E+03	  +4.5948104166666664E+04	
  +6.9627500000000000E+03	  +4.5948114583333336E+04	
  +6.9630000000000000E+03	  +4.5948125000000000E+04	
  +6.9632500000000000E+03	  +4.5948135416666664E+04	
  +6.9635000000000000E+03	  +4.5948145833333336E+04	
  +6.9637500000000000E+03	  +4.5948156250000000E+04	
  +6.9640000000000000E+03	  +4.5948166666666664E+04	
  +6.9642500000000000E+03	  +4.5948177083333336E+04	
  +6.9645000000000000E+03	  +4.5948187500000000E+04	
  +6.9647500000000000E+03	  +4.5948197916666664E+04	
  +6.9650000000000000E+03	  +4.5948208333333336E+04	
  +6.9652500000000000E+03	  +4.5948218750000000E+04	
  +6.9655000000000000E+03	  +4.5948229166666664E+04	
  +6.9657500000000000E+03	  +4.5948239583333336E+04	
  +6.9660000000000000E+03	  +4.5948250000000000E+04	
  +6.9662500000000000E+03	  +4.5948260416666664E+04	
  +6.9665000000000000E+03	  +4.5948270833333336E+04	
  +6.9667500000000000E+03	  +4.5948281250000000E+04	
  +6.9670000000000000E+03	  +4.5948291666666664E+04	
  +6.9672500000000000E+03	  +4.5948302083333336E+04	
  +6.9675000000000000E+03	  +4.5948312500000000E+04	
  +6.9677500000000000E+03	  +4.5948322916666664E+04	
  +6.9680000000000000E+03	  +4.5948333333333336E+04	
  +6.9682500000000000E+03	  +4.5948343750000000E+04	
  +6.9685000000000000E+03	  +4.5948354166666664E+04	
  +6.9687500000000000E+03	  +4.5948364583333336E+04	
  +6.9690000000000000E+03	  +4.5948375000000000E+04	
  +6.9692500000000000E+03	  +4.5948385416666664E+04	
  +6.9695000000000000E+03	  +4.5948395833333336E+04	
  +6.9697500000000000E+03	  +4.5948406250000000E+04	
  +6.9700000000000000E+03	  +4.5948416666666664E+04	
  +6.9702500000000000E+03	  +4.5948427083333336E+04	
  +6.9705000000000000E+03	  +4.5948437500000000E+04	
  +6.9707500000000000E+03	  +4.5948447916666664E+04	
  +6.9710000000000000E+03	  +4.5948458333333336E+04	
  +6.9712500000000000E+03	  +4.5948468750000000E+04	
  +6.9715000000000000E+03	  +4.5948479166666664E+04	
  +6.9717500000000000E+03	  +4.5948489583333336E+04	
  +6.9720000000000000E+03	  +4.5948500000000000E+04	
  +6.9722500000000000E+03	  +4.5948510416666664E+04	
  +6.9725000000000000E+03	  +4.5948520833333336E+04	
  +6.9727500000000000E+03	  +4.5948531250000000E+04	
  +6.9730000000000000E+03	  +4.5948541666666664E+04	
  +6.9732500000000000E+03	  +4.5948552083333336E+04	
  +6.9735000000000000E+03	  +4.5948562500000000E+04	
  +6.9737500000000000E+03	  +4.5948572916666664E+04	
  +6.9740000000000000E+03	  +4.5948583333333336E+04	
  +6.9742500000000000E+03	  +4.5948593750000000E+04	
  +6.9745000000000000E+03	  +4.5948604166666664E+04	
  +6.9747500000000000E+03	  +4.5948614583333336E+04	
  +6.9750000000000000E+03	  +4.5948625000000000E+04	
  +6.9752500000000000E+03	  +4.5948635416666664E+04	
  +6.9755000000000000E+03	  +4.5948645833333336E+04	
  +6.9757500000000000E+03	  +4.5948656250000000E+04	
  +6.9760000000000000E+03	  +4.5948666666666664E+04	
  +6.9762500000000000E+03	  +4.5948677083333336E+04	
  +6.9765000000000000E+03	  +4.5948687500000000E+04	
  +6.9767500000000000E+03	  +4.5948697916666664E+04	
  +6.9770000000000000E+03	  +4.5948708333333336E+04	
  +6.9772500000000000E+03	  +4.5948718750000000E+04	
  +6.9775000000000000E+03	  +4.5948729166666664E+04	
